시장명,시장유형,시장개설주기,취급품목,지역,상호명,업종대분류,업종중분류,업종소분류,도로명주소,거리(m),상가업소번호,경도,위도
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,토박이백반,음식,한식,백반/한정식,전라남도 여수시 교동시장1길 17-5,14.1,MA0106202506A1323775,127.730110635986,34.7390560831128
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,토박이보리밥,음식,한식,백반/한정식,전라남도 여수시 교동시장1길 17-5,14.1,MA0101202406A0021328,127.730110635986,34.7390560831128
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,평사유통,소매,식료품 소매,채소/과일 소매업,전라남도 여수시 교동시장4길 11-2,40.9,MA010120220806746339,127.730134852545,34.7393263568408
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,풍성식당,음식,한식,백반/한정식,전라남도 여수시 교동시장3길 15-1,101.4,MA010120220807923638,127.729789647839,34.7398061658151
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,행복건강원,소매,식료품 소매,건강보조식품 소매업,전라남도 여수시 교동시장2길 18,12.5,MA010120220807928011,127.73033866342,34.7389104925603
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,행복상회,소매,식료품 소매,가축 사료 소매업,전라남도 여수시 교동시장2길 8,81.2,MA0106202512A1260533,127.730203617407,34.739695517064
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,행복하우스,숙박,일반 숙박,펜션,전라남도 여수시 교동시장2길 7-1,78.0,MA010120220809790051,127.730454277593,34.7396399302305
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,행복한우정육점,소매,식료품 소매,정육점,전라남도 여수시 교동시장2길 6-3,86.2,MA010120220812315431,127.730214932889,34.7397405190352
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,황정연,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 여수시 충무로 35-1,125.9,MA010120220807923915,127.73123039694,34.7397344266174
교동시장,상설장,매일,농산물+축산물+수산물+가공식품+음식점,전남,회뜰날수산,소매,식료품 소매,수산물 소매업,전라남도 여수시 교동시장4길 13-2,47.2,MA0101202408A0004398,127.729949230974,34.7393274694599
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,1급중앙자동차공업사,수리·개인,자동차 수리·세차,자동차 정비소,전라남도 구례군 구례읍 봉동길 35,120.7,MA010120220807876130,127.471398156742,35.2100124701737
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,King베이커리킹,음식,기타 간이,빵/도넛,전라남도 구례군 구례읍 봉동길 9,122.5,MA010120220803537828,127.468751163219,35.2099686664539
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,가마솥소머리국밥,음식,한식,국/탕/찌개류,전라남도 구례군 구례읍 5일시장길 7,78.0,MA010120220811262948,127.46922422241,35.2101110487908
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,가야식당,음식,한식,기타 한식 음식점,전라남도 구례군 구례읍 5일시장작은길 14,146.1,MA010120220807847559,127.469098658505,35.2111931455886
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,검정고무신구.서울신발,소매,섬유·의복·신발 소매,신발 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220808774963,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,경동수산,소매,식료품 소매,수산물 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220813615833,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,경동철물,소매,철물·건설자재 소매,철물/공구 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807863144,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,계란상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220809689180,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,고향맛집,음식,한식,백반/한정식,전라남도 구례군 구례읍 5일시장길 15,105.4,MA010120220814120623,127.469095547817,35.2106523525398
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,광양약초,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0101202409A0262709,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,광의수산,소매,식료품 소매,수산물 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220803270138,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,광주기물,소매,기타 생활용품 소매,주방/가정용품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807884829,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구구마차,음식,주점,요리 주점,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220809401001,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례당,음식,기타 간이,빵/도넛,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0106202601A0820347,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례당,음식,기타 간이,빵/도넛,전라남도 구례군 구례읍 5일시장작은길 17-1,138.6,MA0101202301A0028291,127.469670669609,35.2113531695329
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례대장간,소매,철물·건설자재 소매,철물/공구 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220804205134,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례두례수산,소매,식료품 소매,수산물 소매업,전라남도 구례군 구례읍 5일시장길 11,88.5,MA010120220813130078,127.46917117857,35.2104357374404
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례모아협동조합,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220811717317,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례밥상,음식,한식,백반/한정식,전라남도 구례군 구례읍 5일시장큰길 28-1,69.2,MA010120220803022250,127.470763589149,35.2104295563778
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례수산,소매,식료품 소매,수산물 소매업,전라남도 구례군 구례읍 5일시장길 5-1,80.9,MA0101202406A0584393,127.469223340839,35.2099578240739
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례수산,소매,식료품 소매,수산물 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220809410476,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례야채,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807047160,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례옹기,소매,기타 생활용품 소매,주방/가정용품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807038347,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례죽세품,소매,기타 생활용품 소매,주방/가정용품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220805197327,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례지업사,소매,철물·건설자재 소매,벽지/장판/마루 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220812109194,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례지역자활센터 대박반찬,소매,종합 소매,슈퍼마켓,전라남도 구례군 구례읍 5일시장작은길 27,149.2,MA0106202601A0664329,127.470779982457,35.2113668880726
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구례축협하나로마트,소매,종합 소매,슈퍼마켓,전라남도 구례군 구례읍 봉동길 9,122.5,MA010120220807899057,127.468751163219,35.2099686664539
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,구층암찻집,음식,한식,백반/한정식,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0106202511A2234911,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,국일사,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220802274451,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,뀨돈,음식,한식,백반/한정식,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0101202503A0001982,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,남양야채,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807167701,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,남원상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220812664166,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,남원야채상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220811947111,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,남원종자,소매,식물 소매,꽃집,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220813773699,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,남원칠기,소매,기타 생활용품 소매,주방/가정용품 소매업,전라남도 구례군 구례읍 5일시장큰길 11-1,101.1,MA010120220806744465,127.469017324887,35.2104183066874
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,대구사과,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220805426722,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,대동상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220806287750,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,더끌림,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 구례군 구례읍 5일시장작은길 16,130.3,MA010120220811875258,127.469340060417,35.21115615638
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,덕성상회,소매,식료품 소매,건어물/젓갈 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220808562943,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,도나쓰,음식,기타 간이,김밥/만두/분식,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0101202305A0133626,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,동경사우나,수리·개인,욕탕·신체관리,목욕탕/사우나,전라남도 구례군 구례읍 봉동길 11-8,103.6,MA010120220808269727,127.469013903826,35.2098234342478
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,동경이용원,수리·개인,이용·미용,미용실,전라남도 구례군 구례읍 봉동길 13,121.3,MA010120220811482893,127.469012037834,35.2094989583469
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,동경장호텔,숙박,일반 숙박,여관/모텔,전라남도 구례군 구례읍 봉동길 11-8,103.6,MA010120220807885448,127.469013903826,35.2098234342478
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,두꺼비와거북이,음식,기타 간이,그 외 기타 간이 음식점,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0101202306A0027562,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,두리식당,음식,한식,백반/한정식,전라남도 구례군 구례읍 봉동길 28,84.5,MA010120220807860095,127.470560554106,35.2095019634685
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,든든한나무,과학·기술,전문 디자인,시각 디자인업,전라남도 구례군 구례읍 5일시장작은길 24,100.5,MA0101202306A0040768,127.470470347102,35.21099854153
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,루마썬팅,수리·개인,자동차 수리·세차,자동차 정비소,전라남도 구례군 구례읍 봉동길 34,130.1,MA010120220806452041,127.47123019663,35.2094542919996
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,마고이즘,소매,장식품 소매,기념품점,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220802684521,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,마늘씨앗상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220800701415,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,만두랑찐빵이랑,음식,기타 간이,그 외 기타 간이 음식점,전라남도 구례군 구례읍 봉동길 23,55.1,MA010120220808766113,127.470089210592,35.2096570225334
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,명물도너츠,음식,기타 간이,빵/도넛,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220814095785,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,명성,소매,식료품 소매,건강보조식품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807167702,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,명승주단,수리·개인,기타 가정용품 수리,의류/이불 수선업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220812572036,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,미시여시,음식,주점,요리 주점,전라남도 구례군 구례읍 5일시장작은길 24,100.5,MA010120220807885626,127.470470347102,35.21099854153
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,미주수산,소매,식료품 소매,수산물 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220808793393,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,민용수산,소매,식료품 소매,가축 사료 소매업,전라남도 구례군 구례읍 5일시장큰길 14,94.4,MA0106202511A1616156,127.469049338219,35.210255941126
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,바다향기,소매,식료품 소매,건어물/젓갈 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220809599293,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,밥도둑,음식,한식,백반/한정식,전라남도 구례군 구례읍 5일시장길 3-1,83.7,MA0101202406A0319622,127.46930995268,35.2097411663104
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,백련산방,음식,한식,백반/한정식,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220805090387,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,백운상회,소매,식료품 소매,곡물/곡분 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220812385296,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,병천순대,음식,한식,국/탕/찌개류,전라남도 구례군 구례읍 봉동길 14-1,131.6,MA0106202601A2318526,127.469251827154,35.2091825595299
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,보강건설이엔지,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,전라남도 구례군 구례읍 5일시장작은길 24,100.5,MA010120220807897556,127.470470347102,35.21099854153
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,보리차소금,소매,식료품 소매,반찬/식료품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807158445,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,봉동쌀롱,수리·개인,이용·미용,피부 관리실,전라남도 구례군 구례읍 5일시장작은길 27,149.2,MA010120220812197266,127.470779982457,35.2113668880726
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,봉동쌀롱,소매,장식품 소매,예술품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220803009572,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,부성사,소매,섬유·의복·신발 소매,실/섬유제품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220804992928,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,부자미곡상회,소매,식료품 소매,곡물/곡분 소매업,전라남도 구례군 구례읍 봉동길 20,83.9,MA010120220811864728,127.46989013181,35.2094144329606
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,부자상회,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220805501859,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,빵앗간,음식,비알코올 ,카페,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220811925468,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,삼겹살데이,음식,한식,돼지고기 구이/찜,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807874723,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,삼광상회,소매,식료품 소매,가축 사료 소매업,전라남도 구례군 구례읍 봉동길 19-1,75.8,MA010120220807885645,127.469616567769,35.2095867493076
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,삼시세끼,음식,한식,백반/한정식,전라남도 구례군 구례읍 봉동길 13,121.3,MA010120220807072186,127.469012037834,35.2094989583469
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,새진미상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220802074321,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,서울상회,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220808558744,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,선진수산,소매,식료품 소매,수산물 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0101202311A0004601,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,선희미용실,수리·개인,이용·미용,미용실,전라남도 구례군 구례읍 봉동길 30-1,97.4,MA010120220814068440,127.470912551066,35.2095997425605
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,섬진강공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,전라남도 구례군 구례읍 봉동길 30-1,97.4,MA010120220810743459,127.470912551066,35.2095997425605
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,성심,소매,식료품 소매,건어물/젓갈 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220810078563,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,성원건어물,소매,식료품 소매,가축 사료 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0106202509A0852856,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,성지패션,소매,섬유·의복·신발 소매,여성 의류 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220813707467,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,소망농산,소매,식료품 소매,반찬/식료품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220813189283,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,송순례튀밥집,소매,종합 소매,슈퍼마켓,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220800647966,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,수구레선지국밥,음식,한식,국/탕/찌개류,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807868963,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,수작,소매,기타 생활용품 소매,주방/가정용품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807874238,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,순천닭집,소매,식료품 소매,정육점,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220806715856,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,숭덕의료재단단반트리지리산요양병원,보건의료,병원,요양병원,전라남도 구례군 구례읍 봉동길 31,89.8,MA010120220807899340,127.47103533153,35.2099417748929
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,스타일바이봄,수리·개인,이용·미용,미용실,전라남도 구례군 구례읍 봉동길 21,62.7,MA010120220807873439,127.469847398065,35.2096219074603
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,승진유통,소매,식료품 소매,곡물/곡분 소매업,전라남도 구례군 구례읍 5일시장큰길 23-14,96.5,MA010120220809378318,127.470316596057,35.2109991388716
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,신신지업사,소매,철물·건설자재 소매,벽지/장판/마루 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220811662661,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,신장터목,음식,한식,백반/한정식,전라남도 구례군 구례읍 봉동길 14-1,131.6,MA010120220808668919,127.469251827154,35.2091825595299
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,싱싱식품,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장큰길 11-1,101.1,MA010120220811568155,127.469017324887,35.2104183066874
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,아나로그,음식,비알코올 ,카페,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220805332722,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,아이스크림할인점,소매,종합 소매,슈퍼마켓,전라남도 구례군 구례읍 봉동길 13,121.3,MA0101202409A0066459,127.469012037834,35.2094989583469
